# 51842 of 51842
# Minimum x: 0
# Minimum y: 0
# Minimum z: 0
# Maximum x: 141.0981
# Maximum y: 176.00237
# Maximum z: 130.5685
# <local id> <pos x> <pos y> <pos z> <type>
# Number of local subdomains: 1
# Local subdomain 0 boundaries (0, 0, 0) - (141.0981, 176.00237, 130.5685)
# ID, Position (x y z), type 
5104 51.911130 18.713450 48.356300 ex
5105 62.309210 22.243260 55.025660 ex
5106 72.059900 35.459210 62.719760 ex
5107 65.676910 40.785690 60.599600 ex
5108 67.834220 43.312700 65.254970 ex
5109 48.310530 30.197430 40.085780 ex
5110 47.586530 38.396720 44.094480 ex
5111 22.869350 50.935360 43.566440 ex
5112 70.865390 68.703510 69.315860 ex
5113 53.331420 67.728040 51.402570 ex
5114 56.789170 66.730450 51.938130 ex
5115 55.195120 67.472270 52.385890 ex
5116 66.296400 72.403370 75.599080 ex
5117 61.770620 74.102130 60.622550 ex
5118 65.544870 76.089340 63.371430 ex
5119 68.348930 82.386970 59.785790 ex
5120 31.980900 32.460480 47.785370 ex
5121 46.654170 43.000760 43.751120 ex
5122 44.290500 45.891100 45.803720 ex
5123 45.060960 49.157820 46.824420 ex
5124 44.229280 53.741710 47.290260 ex
5125 46.154590 58.149970 45.231210 ex
5126 44.915630 57.508490 46.058340 ex
5127 58.352960 69.852730 45.477570 ex
5128 57.743560 71.207320 43.924190 ex
5129 55.857850 71.096150 37.959610 ex
5130 54.279040 71.206380 33.901580 ex
5131 55.337880 71.951910 36.656830 ex
5132 54.794180 73.917340 32.636100 ex
5133 59.221280 76.137790 47.718380 ex
5134 71.265380 70.109180 70.324230 ex
5135 71.280620 96.740010 102.839470 ex
5136 25.014900 32.681920 45.649090 ex
5137 23.920250 31.752860 44.737290 ex
5138 26.053590 31.274050 45.268430 ex
5139 25.367870 34.101590 46.295290 ex
5140 23.042810 32.198110 44.781760 ex
5141 50.207850 31.874920 40.897300 ex
5142 50.681910 33.527800 42.864100 ex
5143 28.823360 32.550090 46.512840 ex
5144 22.351810 33.436100 44.439180 ex
5145 47.110170 31.434270 39.141480 ex
5146 32.358760 45.697420 34.988620 ex
5147 32.630930 45.901220 35.751480 ex
5148 32.126520 45.844350 33.827930 ex
5149 56.451660 48.908660 42.956690 ex
5150 55.236250 48.510280 42.058370 ex
5151 25.002180 35.597860 35.524010 ex
5152 22.244890 34.667850 37.806160 ex
5153 37.622100 44.904430 34.297300 ex
5154 32.202610 49.070430 31.237180 ex
5155 60.875480 49.959060 48.280830 ex
5156 49.921020 35.029700 44.450780 ex
5157 28.362960 33.716240 47.280790 ex
5158 26.897650 34.206940 46.995700 ex
5159 29.849900 35.263730 48.282030 ex
5160 27.191280 36.240910 47.378400 ex
5161 24.684760 35.605330 46.093910 ex
5162 22.396490 34.756900 43.958880 ex
5163 43.337400 32.613970 38.069550 ex
5164 21.372870 34.278440 40.597530 ex
5165 40.866630 43.033680 36.101290 ex
5166 30.618670 36.316520 48.984990 ex
5167 29.535670 37.512170 48.769250 ex
5168 24.583510 42.082280 58.932190 ex
5169 31.249890 35.617130 48.686720 ex
5170 49.290550 34.806070 45.770480 ex
5171 50.028660 35.111100 43.747160 ex
5172 73.213490 40.147370 60.029190 ex
5173 72.594400 41.122440 61.001800 ex
5174 72.818580 42.636540 60.333790 ex
5175 72.656900 43.703980 61.427820 ex
5176 49.722630 35.030400 40.916600 ex
5177 49.437810 36.577700 41.120910 ex
5178 29.488880 36.537070 48.522230 ex
5179 28.295570 37.023540 47.903580 ex
5180 30.290840 38.395850 48.815490 ex
5181 25.992740 37.080860 46.692030 ex
5182 49.683340 36.546180 42.838990 ex
5183 48.903890 38.097940 42.852730 ex
5184 49.159550 37.983240 39.526980 ex
5185 23.496930 35.951730 45.011970 ex
5186 21.678860 35.927080 42.588490 ex
5187 21.376380 35.032670 38.885170 ex
5188 21.199490 35.670290 41.176390 ex
5189 49.565320 54.349580 37.483270 ex
5190 58.515700 31.581780 40.666760 ex
5191 100.307110 41.699090 36.484480 ex
5192 49.568420 41.907330 42.145690 ex
5193 56.495100 40.451500 59.498300 ex
5194 53.708100 42.561640 47.065990 ex
5195 55.788940 42.132020 57.529600 ex
5196 53.747040 42.750390 46.772660 ex
5197 48.204430 47.230960 45.068530 ex
5198 59.721920 54.336420 49.020860 ex
5199 46.819650 56.788750 45.189460 ex
5200 22.021030 36.040490 36.485450 ex
5201 20.925340 36.529760 38.763870 ex
5202 52.511360 63.483920 37.192900 ex
5203 29.097530 38.882320 48.196830 ex
5204 48.636230 39.526580 42.714730 ex
5205 23.372840 37.676580 44.331760 ex
5206 49.437730 39.364590 39.776320 ex
5207 20.974450 37.195220 40.144460 ex
5208 46.971080 38.369460 37.893340 ex
5209 47.507160 44.233190 37.730660 ex
5210 54.988590 31.340480 39.525890 ex
5211 86.033230 57.346890 40.708940 ex
5212 87.816020 60.754330 38.163490 ex
5213 57.852150 39.167270 42.434490 ex
5214 56.173250 44.564550 55.541340 ex
5215 60.656760 46.852820 57.829090 ex
5216 60.817460 45.695830 46.103790 ex
5217 58.140460 47.159190 43.978770 ex
5218 53.500550 49.092400 41.029210 ex
5219 61.666160 52.081640 50.210060 ex
5220 46.243100 53.815970 45.927900 ex
5221 45.046790 55.738400 46.696130 ex
5222 80.518470 43.376630 46.567620 ex
5223 87.441030 59.170630 39.044120 ex
5224 87.094030 62.254400 38.235860 ex
5225 49.800730 37.907940 42.262240 ex
5226 48.820390 39.063570 43.160170 ex
5227 50.485790 36.027870 42.329890 ex
5228 50.344640 39.286210 41.398670 ex
5229 22.310080 35.587640 44.433090 ex
5230 23.223360 36.220230 45.391710 ex
5231 21.885040 36.687170 43.181110 ex
5232 21.674920 34.575920 44.590570 ex
5233 22.325030 37.902530 42.947330 ex
5234 21.172680 38.555960 40.535140 ex
5235 44.529770 62.985940 31.035020 ex
5236 23.014130 36.313760 35.521660 ex
5237 21.032900 37.123200 37.491350 ex
5238 20.645720 38.762440 37.484830 ex
5239 48.436920 40.074210 38.557970 ex
5240 105.003410 35.131890 35.451630 ex
5241 104.116020 43.215150 35.712410 ex
5242 102.376490 43.163340 36.001910 ex
5243 54.973890 46.614220 41.968170 ex
5244 98.360340 52.632430 34.389870 ex
5245 22.757260 40.451870 42.208080 ex
5246 31.560310 43.191020 33.314020 ex
5247 22.744990 44.853920 33.423380 ex
5248 41.140910 45.688950 35.302630 ex
5249 25.979280 54.395330 27.893260 ex
5250 22.925750 43.684060 42.255140 ex
5251 57.979020 49.183630 53.886640 ex
5252 62.271530 46.336460 48.292360 ex
5253 61.830510 47.771160 47.948180 ex
5254 60.439970 49.764980 47.017050 ex
5255 31.378530 51.583270 30.206750 ex
5256 37.133780 52.794160 31.475900 ex
5257 32.328840 53.483750 29.913060 ex
5258 85.097360 67.322180 39.052170 ex
5259 27.932670 37.631740 48.113560 ex
5260 49.364290 40.441840 42.296150 ex
5261 22.798330 37.320840 44.139720 ex
5262 24.522130 36.685030 46.362300 ex
5263 23.367600 38.555050 44.211560 ex
5264 21.477770 37.420920 41.983840 ex
5265 49.087050 40.089780 41.221910 ex
5266 49.254080 41.849580 40.880500 ex
5267 68.818890 85.032470 52.292690 ex
5268 58.629410 70.238230 44.461490 ex
5269 22.043900 39.006480 41.926030 ex
5270 20.736390 39.529740 39.148040 ex
5271 47.554990 41.347610 38.131020 ex
5272 21.100910 39.355540 36.162340 ex
5273 32.169880 37.300910 34.215450 ex
5274 22.861970 45.135110 42.035990 ex
5275 24.555360 38.898640 45.251840 ex
5276 25.284850 38.127060 46.150600 ex
5277 50.595170 42.715300 41.473670 ex
5278 23.054170 40.054200 43.395500 ex
5279 28.924670 40.355970 47.635220 ex
5280 23.885610 40.696290 43.439140 ex
5281 24.532140 42.203630 43.556080 ex
5282 22.483100 49.566170 42.284730 ex
5283 25.073440 50.875050 44.598390 ex
5284 24.089390 43.333620 43.598680 ex
5285 24.361460 45.797150 43.328870 ex
5286 21.179280 50.012090 41.372330 ex
5287 21.961990 41.634860 40.839440 ex
5288 28.685530 42.276170 33.762330 ex
5289 23.579110 45.106930 42.577220 ex
5290 24.052760 50.372300 43.682400 ex
5291 32.870730 56.282790 29.720910 ex
5292 28.815590 59.929060 25.789510 ex
5293 26.826300 60.256400 24.918220 ex
5294 48.623570 60.006600 34.868990 ex
5295 29.710680 58.927480 26.855130 ex
5296 45.804380 65.200130 31.238280 ex
5297 29.737470 61.465690 25.374510 ex
5298 45.752620 60.120870 43.907180 ex
5299 49.260980 61.417280 39.908730 ex
5300 56.325060 65.290170 40.039960 ex
5301 54.476600 64.928820 38.081560 ex
5302 55.187110 74.128580 35.485040 ex
5303 62.628740 78.326550 49.761390 ex
5304 55.054820 41.907080 46.550370 ex
5305 20.024740 42.575930 37.600130 ex
5306 20.128830 44.351850 38.377810 ex
5307 20.434830 44.244700 39.437560 ex
5308 19.162570 43.286630 36.603750 ex
5309 24.118060 46.190730 43.167110 ex
5310 22.115360 42.520120 41.491070 ex
5311 25.260770 45.673530 44.119470 ex
5312 22.610360 39.215490 35.267990 ex
5313 20.686290 40.794880 35.658630 ex
5314 31.166830 42.619430 48.703870 ex
5315 26.602530 45.601670 44.992030 ex
5316 23.867710 47.529480 43.241690 ex
5317 23.834340 48.796280 43.307320 ex
5318 25.255460 49.877450 44.844240 ex
5319 26.492300 46.135420 44.936420 ex
5320 26.278280 47.224360 44.684230 ex
5321 26.601410 47.519510 45.042810 ex
5322 22.338980 52.514020 43.278160 ex
5323 30.474480 41.584350 61.460120 ex
5324 21.206240 47.214030 55.972530 ex
5325 19.957710 48.998850 54.891310 ex
5326 31.286360 65.494520 71.679970 ex
5327 26.942370 36.771890 48.494940 ex
5328 27.596280 39.156070 47.361620 ex
5329 49.570820 42.998430 39.372860 ex
5330 48.252640 43.171510 43.023340 ex
5331 50.107410 44.218850 41.195450 ex
5332 48.765730 45.370890 43.067960 ex
5333 20.812330 41.163260 39.170290 ex
5334 48.390330 42.816560 38.411750 ex
5335 58.547710 49.752350 44.744720 ex
5336 64.294730 37.287500 44.974660 ex
5337 66.408240 46.343670 54.393390 ex
5338 61.945970 44.810440 47.334530 ex
5339 59.619750 50.277500 54.316360 ex
5340 59.593630 57.630980 46.175490 ex
5341 21.314320 44.320400 40.203960 ex
5342 19.761370 42.257300 35.874760 ex
5343 23.802740 43.340430 42.581810 ex
5344 20.686970 41.275760 39.330900 ex
5345 19.755780 40.631530 37.792840 ex
5346 21.128660 39.798280 40.231540 ex
5347 21.077260 42.789300 39.909500 ex
5348 19.631250 38.776430 37.975110 ex
5349 19.145370 41.467160 36.523180 ex
5350 50.087460 44.390310 39.891150 ex
5351 26.175140 62.006870 24.059560 ex
5352 53.879820 67.926810 50.617800 ex
5353 47.945950 61.577130 40.688630 ex
5354 57.291740 63.964630 40.646990 ex
5355 54.939960 69.397260 49.122890 ex
5356 51.239010 63.572960 36.357020 ex
5357 56.798440 66.821050 39.697740 ex
5358 54.001410 73.765600 31.464140 ex
5359 71.000570 70.288250 67.753910 ex
5360 68.915390 87.010170 51.772120 ex
5361 58.191060 65.073700 41.755650 ex
5362 56.899050 69.975400 47.121800 ex
5363 54.428540 70.747200 35.462910 ex
5364 71.386410 98.381170 102.196200 ex
5365 53.324710 69.403700 49.346940 ex
5366 49.735480 69.319080 49.887510 ex
5367 35.522880 46.349360 34.895480 ex
5368 19.620280 45.890390 37.648660 ex
5369 19.381830 46.412660 38.379750 ex
5370 19.565590 44.650630 38.040410 ex
5371 22.454370 47.925050 42.228230 ex
5372 27.417830 43.322570 34.031550 ex
5373 29.624850 50.920480 29.999980 ex
5374 28.853580 51.907270 29.819760 ex
5375 26.862240 53.296720 28.984010 ex
5376 49.971240 45.687060 42.151630 ex
5377 109.177080 41.086200 34.488330 ex
5378 102.228670 44.961250 35.786040 ex
5379 55.327670 54.830860 41.493220 ex
5380 54.573840 55.745640 40.647750 ex
5381 95.039670 55.478760 35.054350 ex
5382 93.741580 56.187220 35.454450 ex
5383 115.229630 61.567670 26.853650 ex
5384 122.011130 57.006530 26.369920 ex
5385 86.092190 54.741890 41.102450 ex
5386 86.927980 55.930480 40.241140 ex
5387 43.238860 46.669210 36.049300 ex
5388 43.153260 51.313570 35.240440 ex
5389 45.228450 58.479440 33.365820 ex
5390 52.057750 69.445140 32.793680 ex
5391 24.975720 44.677890 33.515390 ex
5392 24.699450 47.994460 31.891090 ex
5393 24.303240 50.758760 32.373710 ex
5394 25.202760 49.960720 31.344310 ex
5395 24.444640 52.099730 32.971270 ex
5396 26.465000 50.280760 30.437790 ex
5397 23.153500 53.288150 37.967390 ex
5398 22.417510 52.279850 39.302950 ex
5399 23.543480 53.159240 36.023680 ex
5400 23.891790 54.346240 40.852480 ex
5401 23.934910 54.349590 39.132720 ex
5402 19.879780 50.647030 38.923940 ex
5403 20.735380 51.641150 39.352390 ex
5404 24.463540 54.921750 36.213640 ex
5405 21.971200 51.570150 35.591900 ex
5406 27.065870 51.529880 30.384120 ex
5407 21.610290 52.522700 38.180830 ex
5408 24.516270 53.011050 32.271440 ex
5409 22.345190 58.069210 33.889470 ex
5410 23.682960 55.046600 33.951190 ex
5411 23.833180 53.979940 29.777190 ex
5412 24.378970 54.618300 28.303190 ex
5413 24.343100 55.675740 35.379980 ex
5414 23.459620 58.625550 36.325050 ex
5415 21.873830 60.383030 33.706710 ex
5416 17.710760 49.688840 30.159520 ex
5417 19.384470 49.973810 30.023810 ex
5418 21.299480 50.058360 34.087180 ex
5419 20.467510 51.238020 29.764660 ex
5420 19.801670 50.399720 37.501710 ex
5421 21.177700 51.482620 37.033020 ex
5422 25.403270 56.652330 40.352160 ex
5423 24.473840 55.596870 38.082730 ex
5424 25.131580 56.874310 38.594890 ex
5425 22.622270 52.767650 31.828320 ex
5426 22.332370 54.159490 30.445010 ex
5427 22.694680 53.666270 38.880880 ex
5428 23.606460 54.909760 36.421510 ex
5429 26.217410 57.914640 40.580740 ex
5430 23.632350 54.856310 37.978760 ex
5431 24.501880 56.599200 38.649370 ex
5432 23.447350 56.044970 35.079950 ex
5433 23.154150 57.241930 35.141650 ex
5434 22.122570 59.307030 34.691670 ex
5435 22.356020 59.885490 35.594370 ex
5436 44.179800 46.874170 45.839040 ex
5437 44.175890 48.504040 46.434110 ex
5438 49.993970 67.409600 49.533850 ex
5439 22.006830 45.793520 41.159330 ex
5440 35.412850 47.273080 35.923160 ex
5441 36.932730 48.354760 36.256620 ex
5442 35.352560 47.551790 35.626190 ex
5443 21.314830 47.390310 40.810210 ex
5444 18.567620 43.897410 34.995080 ex
5445 50.208450 45.651130 39.570850 ex
5446 44.777440 46.138000 36.554970 ex
5447 42.511380 45.498890 35.997880 ex
5448 49.554450 59.193650 35.891220 ex
5449 41.264370 60.674680 30.387130 ex
5450 52.502360 65.305290 35.356010 ex
5451 36.616720 59.044770 29.497790 ex
5452 38.140010 59.115700 29.756060 ex
5453 50.423350 65.557760 34.031460 ex
5454 52.161940 68.081900 33.559090 ex
5455 85.728600 62.419190 39.733990 ex
5456 81.571030 64.959920 44.207290 ex
5457 83.654560 64.045510 42.317480 ex
5458 87.936460 64.024280 37.062100 ex
5459 83.834380 67.233470 40.890310 ex
5460 37.259960 46.342900 34.620870 ex
5461 22.438140 46.753440 33.277770 ex
5462 20.677930 45.880540 33.991120 ex
5463 19.838300 45.279350 34.898080 ex
5464 22.701520 51.142190 42.659710 ex
5465 21.250850 46.878850 40.916830 ex
5466 48.041920 46.395400 43.620290 ex
5467 50.404790 46.701660 41.123230 ex
5468 21.779180 49.170620 41.440000 ex
5469 51.998700 25.575300 38.183550 ex
5470 66.629180 40.514310 50.489780 ex
5471 67.324700 40.965030 51.840640 ex
5472 65.302260 41.930260 50.642870 ex
5473 60.018560 44.784330 45.270360 ex
5474 58.822310 48.254650 44.712560 ex
5475 81.905630 46.825330 45.842670 ex
5476 37.352420 56.331230 30.723290 ex
5477 38.194600 47.734190 35.252020 ex
5478 19.405920 46.390360 36.084330 ex
5479 20.113780 47.455710 39.124570 ex
5480 19.856730 48.186680 35.845430 ex
5481 21.041660 47.165970 33.876670 ex
5482 44.675830 47.800890 45.563620 ex
5483 37.588850 50.811510 86.264530 ex
5484 30.708580 37.882890 61.303930 ex
5485 18.260430 103.772230 27.859610 ex
5486 71.039430 71.621470 85.300520 ex
5487 68.198220 91.565490 68.472420 ex
5488 71.499540 71.433040 87.049110 ex
5489 45.744070 47.469930 44.761800 ex
5490 47.016650 48.641840 44.620740 ex
5491 20.093830 47.460090 39.893750 ex
5492 20.256310 48.988290 40.224770 ex
5493 18.998710 46.795430 37.282000 ex
5494 50.428680 48.236290 41.358410 ex
5495 20.234970 49.277770 38.909770 ex
5496 19.353590 48.355410 37.176310 ex
5497 18.980710 46.412830 35.589440 ex
5498 53.132820 64.484810 36.442160 ex
5499 53.264210 67.828220 34.617330 ex
5500 103.124110 55.921200 31.323020 ex
5501 39.547820 48.166330 35.016000 ex
5502 40.202860 49.694000 35.381640 ex
5503 23.222680 47.804440 32.974260 ex
5504 20.651800 48.361090 34.543590 ex
5505 22.332530 53.881340 40.743320 ex
5506 21.729600 60.153860 34.432000 ex
5507 48.331620 48.297080 43.935660 ex
5508 48.871300 50.025560 43.653120 ex
5509 46.691880 50.181790 44.942570 ex
5510 24.603730 47.495260 43.563560 ex
5511 21.078440 50.531570 40.337190 ex
5512 50.323870 48.791020 39.768840 ex
5513 49.811000 49.974690 42.657720 ex
5514 20.192290 49.508750 37.193840 ex
5515 50.317400 50.341790 39.651090 ex
5516 41.881170 49.870610 35.187910 ex
5517 21.858340 49.552250 33.952410 ex
5518 22.220320 49.530090 42.352380 ex
5519 45.143740 50.526480 46.183590 ex
5520 63.602150 75.793880 62.440040 ex
5521 56.608930 71.849340 44.024780 ex
5522 71.378840 70.475380 82.599670 ex
5523 68.971110 85.209910 78.560370 ex
5524 72.120940 72.212960 78.513300 ex
5525 73.501220 73.836060 74.942080 ex
5526 71.655880 76.315850 74.307450 ex
5527 26.893830 49.702320 45.637590 ex
5528 27.587430 48.020000 45.605250 ex
5529 50.019060 51.918230 41.722830 ex
5530 47.647380 51.369100 44.279200 ex
5531 44.513160 51.685710 46.684500 ex
5532 22.289050 40.660430 42.180560 ex
5533 23.077580 52.555480 42.548700 ex
5534 21.579370 51.570910 38.952160 ex
5535 19.475150 49.549000 39.325540 ex
5536 19.397040 49.301720 37.904430 ex
5537 49.061450 50.710660 37.986090 ex
5538 50.631320 51.730600 40.306230 ex
5539 54.791410 57.350800 40.429160 ex
5540 83.555150 53.588210 44.161630 ex
5541 39.558040 50.582250 36.398150 ex
5542 33.185740 46.293760 34.431910 ex
5543 21.149590 50.996900 36.886380 ex
5544 28.147130 55.992870 27.342190 ex
5545 26.834480 56.018410 26.897140 ex
5546 27.086920 58.948160 40.000930 ex
5547 32.016720 61.682860 27.360920 ex
5548 52.314740 58.018750 39.308770 ex
5549 23.032730 49.408130 32.981990 ex
5550 54.448230 53.711680 40.961520 ex
5551 49.958400 74.008400 29.102250 ex
5552 43.465330 75.494210 23.647310 ex
5553 23.694550 57.515250 35.505460 ex
5554 26.631190 58.783230 39.496530 ex
5555 22.020560 50.865990 34.946790 ex
5556 24.464080 52.768710 44.486150 ex
5557 21.253710 51.565840 40.901560 ex
5558 37.807970 49.999020 36.868050 ex
5559 40.628020 52.121840 36.259260 ex
5560 49.059200 51.912880 37.711190 ex
5561 34.760120 47.177000 34.085270 ex
5562 23.336350 52.061770 34.575060 ex
5563 22.511830 59.600770 36.114090 ex
5564 29.221420 57.376650 27.355010 ex
5565 38.241430 61.666270 28.675910 ex
5566 36.915040 61.502190 28.294730 ex
5567 36.099970 62.364860 27.534600 ex
5568 48.752050 59.570640 42.162610 ex
5569 21.532680 62.339350 32.913950 ex
5570 57.653700 69.214160 51.711030 ex
5571 52.484800 54.675910 40.002960 ex
5572 50.052200 62.176740 38.837290 ex
5573 53.189140 63.727130 38.312760 ex
5574 54.984940 65.988190 38.876210 ex
5575 47.065020 66.921070 50.283270 ex
5576 54.493220 66.643320 36.354660 ex
5577 54.618960 71.201780 46.458260 ex
5578 54.225810 69.164040 35.645480 ex
5579 50.682950 77.834740 26.591950 ex
5580 48.884570 77.948390 25.841570 ex
5581 36.192590 63.796560 26.779550 ex
5582 37.415510 64.395660 26.911110 ex
5583 33.686780 68.534510 23.670710 ex
5584 36.864300 70.200180 24.103480 ex
5585 45.064990 52.634350 45.875500 ex
5586 23.819460 53.679250 43.459040 ex
5587 21.765430 52.663560 41.592420 ex
5588 49.596490 53.436450 41.912580 ex
5589 50.197560 52.776130 39.061870 ex
5590 37.039280 48.958400 35.789460 ex
5591 19.335590 47.972840 35.484890 ex
5592 35.782700 48.340470 33.337190 ex
5593 44.277450 54.064330 46.447910 ex
5594 26.146520 44.929290 59.173230 ex
5595 66.095710 72.284210 75.992190 ex
5596 66.636390 69.700020 74.638070 ex
5597 65.141490 77.178170 62.922070 ex
5598 64.025180 76.735370 61.636850 ex
5599 60.121840 77.259960 48.573090 ex
5600 70.674660 68.945510 88.633060 ex
5601 70.894750 69.819090 89.278550 ex
5602 70.915280 75.178850 81.118190 ex
5603 70.876230 74.645450 79.926310 ex
5604 70.276810 75.628440 78.267420 ex
5605 66.420030 75.146300 76.445600 ex
5606 67.745720 81.261050 64.687160 ex
5607 68.927500 83.001330 76.000920 ex
5608 30.765160 64.234270 74.888480 ex
5609 31.271670 66.364590 69.880170 ex
5610 30.665720 65.153620 71.956750 ex
5611 71.491810 71.549000 83.726560 ex
5612 71.684660 71.623290 79.923790 ex
5613 47.448160 53.002330 44.166850 ex
5614 46.200430 53.525820 44.950910 ex
5615 48.577270 53.888390 43.108960 ex
5616 46.047020 54.916930 44.913990 ex
5617 22.996540 53.049330 41.420910 ex
5618 49.778960 54.966870 41.285130 ex
5619 42.544920 52.676550 35.295280 ex
5620 39.921550 52.006200 36.332610 ex
5621 50.268980 54.004220 38.891110 ex
5622 43.853520 54.075820 35.092630 ex
5623 37.586650 49.508860 34.312510 ex
5624 38.564070 50.323810 33.961080 ex
